stage,dataset_size,seed,normal_scenario,attack_type,tp,fp,tn,fn,precision,event_challenge_recall,f1,roc_auc,pr_auc,sequence_detection_rate,preobjective_detection_rate,objective_detection_rate,median_time_to_detect_phase,flagged_poison_rejection_rate,attack_phase_count,attack_sequence_count
supervised_sequence_v6,50,43,normal_staggered,gradual_exfiltration,46,0,0,2,1.0,0.9583333333333334,0.9787234042553191,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,50,43,normal_staggered,distributed_lateral_drift,21,0,0,11,1.0,0.65625,0.7924528301886793,0.0,0.0,1.0,1.0,1.0,2.5,0.0,32,8
supervised_sequence_v6,50,43,normal_staggered,profile_poisoning_chain,36,0,0,12,1.0,0.75,0.8571428571428571,0.0,0.0,1.0,0.9166666666666666,0.6666666666666666,1.0,1.0,48,12
hardened_v3_event,50,43,normal_nat_burst,stealth_mimicry_ato,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,50,43,normal_nat_burst,slow_credential_probe,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,50,43,normal_nat_burst,session_replay_chain,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,50,43,normal_nat_burst,gradual_exfiltration,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,50,43,normal_nat_burst,distributed_lateral_drift,0,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,32,8
hardened_v3_event,50,43,normal_nat_burst,profile_poisoning_chain,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,48,12
supervised_sequence_v6,50,43,normal_nat_burst,stealth_mimicry_ato,45,0,0,3,1.0,0.9375,0.967741935483871,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,50,43,normal_nat_burst,slow_credential_probe,42,0,0,6,1.0,0.875,0.9333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,50,43,normal_nat_burst,session_replay_chain,48,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,50,43,normal_nat_burst,gradual_exfiltration,45,0,0,3,1.0,0.9375,0.967741935483871,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,50,43,normal_nat_burst,distributed_lateral_drift,22,0,0,10,1.0,0.6875,0.8148148148148148,0.0,0.0,1.0,1.0,1.0,2.5,0.0,32,8
supervised_sequence_v6,50,43,normal_nat_burst,profile_poisoning_chain,36,0,0,12,1.0,0.75,0.8571428571428571,0.0,0.0,1.0,1.0,0.5833333333333334,1.0,1.0,48,12
hardened_v3_event,50,44,normal_staggered,stealth_mimicry_ato,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,50,44,normal_staggered,slow_credential_probe,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,50,44,normal_staggered,session_replay_chain,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,50,44,normal_staggered,gradual_exfiltration,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,50,44,normal_staggered,distributed_lateral_drift,0,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,32,8
hardened_v3_event,50,44,normal_staggered,profile_poisoning_chain,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,48,12
supervised_sequence_v6,50,44,normal_staggered,stealth_mimicry_ato,43,0,0,5,1.0,0.8958333333333334,0.945054945054945,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,50,44,normal_staggered,slow_credential_probe,38,0,0,10,1.0,0.7916666666666666,0.8837209302325582,0.0,0.0,1.0,1.0,1.0,1.5,0.0,48,12
supervised_sequence_v6,50,44,normal_staggered,session_replay_chain,48,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,50,44,normal_staggered,gradual_exfiltration,39,0,0,9,1.0,0.8125,0.896551724137931,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,50,44,normal_staggered,distributed_lateral_drift,20,0,0,12,1.0,0.625,0.7692307692307693,0.0,0.0,1.0,1.0,1.0,2.5,0.0,32,8
supervised_sequence_v6,50,44,normal_staggered,profile_poisoning_chain,36,0,0,12,1.0,0.75,0.8571428571428571,0.0,0.0,0.9166666666666666,0.9166666666666666,0.5833333333333334,1.0,1.0,48,12
hardened_v3_event,50,44,normal_nat_burst,stealth_mimicry_ato,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,50,44,normal_nat_burst,slow_credential_probe,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,50,44,normal_nat_burst,session_replay_chain,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,50,44,normal_nat_burst,gradual_exfiltration,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,50,44,normal_nat_burst,distributed_lateral_drift,0,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,32,8
hardened_v3_event,50,44,normal_nat_burst,profile_poisoning_chain,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,48,12
supervised_sequence_v6,50,44,normal_nat_burst,stealth_mimicry_ato,47,0,0,1,1.0,0.9791666666666666,0.9894736842105264,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,50,44,normal_nat_burst,slow_credential_probe,45,0,0,3,1.0,0.9375,0.967741935483871,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,50,44,normal_nat_burst,session_replay_chain,48,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,50,44,normal_nat_burst,gradual_exfiltration,46,0,0,2,1.0,0.9583333333333334,0.9787234042553191,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,50,44,normal_nat_burst,distributed_lateral_drift,23,0,0,9,1.0,0.71875,0.8363636363636363,0.0,0.0,1.0,1.0,1.0,2.5,0.0,32,8
supervised_sequence_v6,50,44,normal_nat_burst,profile_poisoning_chain,42,0,0,6,1.0,0.875,0.9333333333333333,0.0,0.0,1.0,1.0,0.9166666666666666,1.0,1.0,48,12
hardened_v3_event,50,45,normal_staggered,stealth_mimicry_ato,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,50,45,normal_staggered,slow_credential_probe,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,50,45,normal_staggered,session_replay_chain,1,0,0,47,1.0,0.020833333333333332,0.04081632653061225,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,5.0,0.0,48,12
hardened_v3_event,50,45,normal_staggered,gradual_exfiltration,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,50,45,normal_staggered,distributed_lateral_drift,0,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,32,8
hardened_v3_event,50,45,normal_staggered,profile_poisoning_chain,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,48,12
supervised_sequence_v6,50,45,normal_staggered,stealth_mimicry_ato,43,0,0,5,1.0,0.8958333333333334,0.945054945054945,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,50,45,normal_staggered,slow_credential_probe,38,0,0,10,1.0,0.7916666666666666,0.8837209302325582,0.0,0.0,1.0,1.0,1.0,2.0,0.0,48,12
supervised_sequence_v6,50,45,normal_staggered,session_replay_chain,48,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,50,45,normal_staggered,gradual_exfiltration,39,0,0,9,1.0,0.8125,0.896551724137931,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,50,45,normal_staggered,distributed_lateral_drift,19,0,0,13,1.0,0.59375,0.7450980392156863,0.0,0.0,1.0,1.0,1.0,3.0,0.0,32,8
supervised_sequence_v6,50,45,normal_staggered,profile_poisoning_chain,33,0,0,15,1.0,0.6875,0.8148148148148148,0.0,0.0,0.9166666666666666,0.9166666666666666,0.5,1.0,1.0,48,12
hardened_v3_event,50,45,normal_nat_burst,stealth_mimicry_ato,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,50,45,normal_nat_burst,slow_credential_probe,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,50,45,normal_nat_burst,session_replay_chain,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,50,45,normal_nat_burst,gradual_exfiltration,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,50,45,normal_nat_burst,distributed_lateral_drift,0,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,32,8
hardened_v3_event,50,45,normal_nat_burst,profile_poisoning_chain,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,48,12
supervised_sequence_v6,50,45,normal_nat_burst,stealth_mimicry_ato,44,0,0,4,1.0,0.9166666666666666,0.9565217391304348,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,50,45,normal_nat_burst,slow_credential_probe,45,0,0,3,1.0,0.9375,0.967741935483871,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,50,45,normal_nat_burst,session_replay_chain,48,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,50,45,normal_nat_burst,gradual_exfiltration,44,0,0,4,1.0,0.9166666666666666,0.9565217391304348,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,50,45,normal_nat_burst,distributed_lateral_drift,23,0,0,9,1.0,0.71875,0.8363636363636363,0.0,0.0,1.0,1.0,1.0,2.0,0.0,32,8
supervised_sequence_v6,50,45,normal_nat_burst,profile_poisoning_chain,40,0,0,8,1.0,0.8333333333333334,0.9090909090909091,0.0,0.0,1.0,1.0,0.75,1.0,1.0,48,12
hardened_v3_event,50,46,normal_staggered,stealth_mimicry_ato,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,50,46,normal_staggered,slow_credential_probe,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,50,46,normal_staggered,session_replay_chain,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,50,46,normal_staggered,gradual_exfiltration,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,50,46,normal_staggered,distributed_lateral_drift,0,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,32,8
hardened_v3_event,50,46,normal_staggered,profile_poisoning_chain,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,48,12
supervised_sequence_v6,50,46,normal_staggered,stealth_mimicry_ato,42,0,0,6,1.0,0.875,0.9333333333333333,0.0,0.0,1.0,1.0,1.0,1.5,0.0,48,12
supervised_sequence_v6,50,46,normal_staggered,slow_credential_probe,40,0,0,8,1.0,0.8333333333333334,0.9090909090909091,0.0,0.0,1.0,1.0,1.0,1.5,0.0,48,12
supervised_sequence_v6,50,46,normal_staggered,session_replay_chain,48,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,50,46,normal_staggered,gradual_exfiltration,37,0,0,11,1.0,0.7708333333333334,0.8705882352941177,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,50,46,normal_staggered,distributed_lateral_drift,25,0,0,7,1.0,0.78125,0.8771929824561403,0.0,0.0,1.0,1.0,1.0,2.0,0.0,32,8
supervised_sequence_v6,50,46,normal_staggered,profile_poisoning_chain,42,0,0,6,1.0,0.875,0.9333333333333333,0.0,0.0,1.0,1.0,0.9166666666666666,1.0,1.0,48,12
hardened_v3_event,50,46,normal_nat_burst,stealth_mimicry_ato,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,50,46,normal_nat_burst,slow_credential_probe,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,50,46,normal_nat_burst,session_replay_chain,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,50,46,normal_nat_burst,gradual_exfiltration,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,50,46,normal_nat_burst,distributed_lateral_drift,0,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,32,8
hardened_v3_event,50,46,normal_nat_burst,profile_poisoning_chain,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,48,12
supervised_sequence_v6,50,46,normal_nat_burst,stealth_mimicry_ato,46,0,0,2,1.0,0.9583333333333334,0.9787234042553191,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,50,46,normal_nat_burst,slow_credential_probe,45,0,0,3,1.0,0.9375,0.967741935483871,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,50,46,normal_nat_burst,session_replay_chain,48,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,50,46,normal_nat_burst,gradual_exfiltration,46,0,0,2,1.0,0.9583333333333334,0.9787234042553191,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,50,46,normal_nat_burst,distributed_lateral_drift,22,0,0,10,1.0,0.6875,0.8148148148148148,0.0,0.0,1.0,1.0,1.0,2.5,0.0,32,8
supervised_sequence_v6,50,46,normal_nat_burst,profile_poisoning_chain,39,0,0,9,1.0,0.8125,0.896551724137931,0.0,0.0,1.0,1.0,0.75,1.0,1.0,48,12
hardened_v3_event,100,42,normal_staggered,stealth_mimicry_ato,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,100,42,normal_staggered,slow_credential_probe,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,100,42,normal_staggered,session_replay_chain,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,100,42,normal_staggered,gradual_exfiltration,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,100,42,normal_staggered,distributed_lateral_drift,0,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,32,8
hardened_v3_event,100,42,normal_staggered,profile_poisoning_chain,1,0,0,47,1.0,0.020833333333333332,0.04081632653061225,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,5.0,1.0,48,12
supervised_sequence_v6,100,42,normal_staggered,stealth_mimicry_ato,47,0,0,1,1.0,0.9791666666666666,0.9894736842105264,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,100,42,normal_staggered,slow_credential_probe,43,0,0,5,1.0,0.8958333333333334,0.945054945054945,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,100,42,normal_staggered,session_replay_chain,48,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,100,42,normal_staggered,gradual_exfiltration,47,0,0,1,1.0,0.9791666666666666,0.9894736842105264,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,100,42,normal_staggered,distributed_lateral_drift,27,0,0,5,1.0,0.84375,0.9152542372881356,0.0,0.0,1.0,1.0,1.0,1.0,0.0,32,8
supervised_sequence_v6,100,42,normal_staggered,profile_poisoning_chain,46,0,0,2,1.0,0.9583333333333334,0.9787234042553191,0.0,0.0,1.0,1.0,1.0,1.0,1.0,48,12
hardened_v3_event,100,42,normal_nat_burst,stealth_mimicry_ato,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,100,42,normal_nat_burst,slow_credential_probe,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,100,42,normal_nat_burst,session_replay_chain,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,100,42,normal_nat_burst,gradual_exfiltration,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,100,42,normal_nat_burst,distributed_lateral_drift,0,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,32,8
hardened_v3_event,100,42,normal_nat_burst,profile_poisoning_chain,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,48,12
supervised_sequence_v6,100,42,normal_nat_burst,stealth_mimicry_ato,47,0,0,1,1.0,0.9791666666666666,0.9894736842105264,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,100,42,normal_nat_burst,slow_credential_probe,46,0,0,2,1.0,0.9583333333333334,0.9787234042553191,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,100,42,normal_nat_burst,session_replay_chain,48,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,100,42,normal_nat_burst,gradual_exfiltration,46,0,0,2,1.0,0.9583333333333334,0.9787234042553191,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,100,42,normal_nat_burst,distributed_lateral_drift,22,0,0,10,1.0,0.6875,0.8148148148148148,0.0,0.0,1.0,1.0,1.0,2.0,0.0,32,8
supervised_sequence_v6,100,42,normal_nat_burst,profile_poisoning_chain,38,0,0,10,1.0,0.7916666666666666,0.8837209302325582,0.0,0.0,1.0,1.0,0.5833333333333334,1.0,1.0,48,12
hardened_v3_event,100,43,normal_staggered,stealth_mimicry_ato,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,100,43,normal_staggered,slow_credential_probe,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,100,43,normal_staggered,session_replay_chain,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,100,43,normal_staggered,gradual_exfiltration,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,100,43,normal_staggered,distributed_lateral_drift,0,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,32,8
hardened_v3_event,100,43,normal_staggered,profile_poisoning_chain,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,48,12
supervised_sequence_v6,100,43,normal_staggered,stealth_mimicry_ato,46,0,0,2,1.0,0.9583333333333334,0.9787234042553191,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,100,43,normal_staggered,slow_credential_probe,42,0,0,6,1.0,0.875,0.9333333333333333,0.0,0.0,1.0,1.0,1.0,1.5,0.0,48,12
supervised_sequence_v6,100,43,normal_staggered,session_replay_chain,48,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,100,43,normal_staggered,gradual_exfiltration,42,0,0,6,1.0,0.875,0.9333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,100,43,normal_staggered,distributed_lateral_drift,24,0,0,8,1.0,0.75,0.8571428571428571,0.0,0.0,1.0,1.0,1.0,2.0,0.0,32,8
supervised_sequence_v6,100,43,normal_staggered,profile_poisoning_chain,41,0,0,7,1.0,0.8541666666666666,0.9213483146067416,0.0,0.0,1.0,1.0,0.9166666666666666,1.0,1.0,48,12
hardened_v3_event,100,43,normal_nat_burst,stealth_mimicry_ato,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,100,43,normal_nat_burst,slow_credential_probe,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,100,43,normal_nat_burst,session_replay_chain,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,100,43,normal_nat_burst,gradual_exfiltration,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,100,43,normal_nat_burst,distributed_lateral_drift,0,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,32,8
hardened_v3_event,100,43,normal_nat_burst,profile_poisoning_chain,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,48,12
supervised_sequence_v6,100,43,normal_nat_burst,stealth_mimicry_ato,48,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,100,43,normal_nat_burst,slow_credential_probe,46,0,0,2,1.0,0.9583333333333334,0.9787234042553191,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,100,43,normal_nat_burst,session_replay_chain,48,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,100,43,normal_nat_burst,gradual_exfiltration,45,0,0,3,1.0,0.9375,0.967741935483871,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,100,43,normal_nat_burst,distributed_lateral_drift,18,0,0,14,1.0,0.5625,0.72,0.0,0.0,1.0,1.0,1.0,3.0,0.0,32,8
supervised_sequence_v6,100,43,normal_nat_burst,profile_poisoning_chain,43,0,0,5,1.0,0.8958333333333334,0.945054945054945,0.0,0.0,1.0,1.0,0.9166666666666666,1.0,1.0,48,12
hardened_v3_event,100,44,normal_staggered,stealth_mimicry_ato,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,100,44,normal_staggered,slow_credential_probe,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,100,44,normal_staggered,session_replay_chain,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,100,44,normal_staggered,gradual_exfiltration,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,100,44,normal_staggered,distributed_lateral_drift,0,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,32,8
hardened_v3_event,100,44,normal_staggered,profile_poisoning_chain,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,48,12
supervised_sequence_v6,100,44,normal_staggered,stealth_mimicry_ato,48,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,100,44,normal_staggered,slow_credential_probe,36,0,0,12,1.0,0.75,0.8571428571428571,0.0,0.0,1.0,1.0,1.0,2.0,0.0,48,12
supervised_sequence_v6,100,44,normal_staggered,session_replay_chain,48,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,100,44,normal_staggered,gradual_exfiltration,46,0,0,2,1.0,0.9583333333333334,0.9787234042553191,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,100,44,normal_staggered,distributed_lateral_drift,21,0,0,11,1.0,0.65625,0.7924528301886793,0.0,0.0,1.0,1.0,1.0,3.0,0.0,32,8
supervised_sequence_v6,100,44,normal_staggered,profile_poisoning_chain,38,0,0,10,1.0,0.7916666666666666,0.8837209302325582,0.0,0.0,1.0,0.9166666666666666,0.9166666666666666,1.0,1.0,48,12
hardened_v3_event,100,44,normal_nat_burst,stealth_mimicry_ato,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,100,44,normal_nat_burst,slow_credential_probe,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,100,44,normal_nat_burst,session_replay_chain,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,100,44,normal_nat_burst,gradual_exfiltration,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,48,12
hardened_v3_event,100,44,normal_nat_burst,distributed_lateral_drift,0,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,32,8
hardened_v3_event,100,44,normal_nat_burst,profile_poisoning_chain,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,48,12
supervised_sequence_v6,100,44,normal_nat_burst,stealth_mimicry_ato,47,0,0,1,1.0,0.9791666666666666,0.9894736842105264,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,100,44,normal_nat_burst,slow_credential_probe,44,0,0,4,1.0,0.9166666666666666,0.9565217391304348,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,100,44,normal_nat_burst,session_replay_chain,48,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
supervised_sequence_v6,100,44,normal_nat_burst,gradual_exfiltration,47,0,0,1,1.0,0.9791666666666666,0.9894736842105264,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48,12
