stage,dataset_size,seed,normal_scenario,attack_type,phase_index,challenge_recall,mean_score,mean_mimicry_distance
sequence_v4,50,43,normal_staggered,slow_credential_probe,4,0.0,0.4976581120550762,0.4205848808397668
sequence_v4,50,43,normal_staggered,session_replay_chain,1,0.0,0.2523,0.2852831032645288
sequence_v4,50,43,normal_staggered,session_replay_chain,2,0.0,0.4353240636486782,0.3223336355409872
sequence_v4,50,43,normal_staggered,session_replay_chain,3,0.25,0.6936380541724235,0.3625194296860272
sequence_v4,50,43,normal_staggered,session_replay_chain,4,1.0,0.9308257620940424,0.4101168957460502
sequence_v4,50,43,normal_staggered,gradual_exfiltration,1,0.0,0.2899333333333333,0.277982819800424
sequence_v4,50,43,normal_staggered,gradual_exfiltration,2,0.0,0.28148192304401515,0.29271814523060774
sequence_v4,50,43,normal_staggered,gradual_exfiltration,3,0.0,0.35275429024074945,0.3172085378230249
sequence_v4,50,43,normal_staggered,gradual_exfiltration,4,0.0,0.48974614954240914,0.3355254962702105
sequence_v4,50,43,normal_staggered,distributed_lateral_drift,1,0.0,0.2873,0.279363422460522
sequence_v4,50,43,normal_staggered,distributed_lateral_drift,2,0.0,0.36,0.2866678526161996
sequence_v4,50,43,normal_staggered,distributed_lateral_drift,3,0.0,0.3398294810668818,0.28038670134357196
sequence_v4,50,43,normal_staggered,distributed_lateral_drift,4,0.0,0.3836604857679675,0.28327477287111813
sequence_v4,50,43,normal_staggered,profile_poisoning_chain,1,0.0,0.29357083333333334,0.2895103133246916
sequence_v4,50,43,normal_staggered,profile_poisoning_chain,2,0.0,0.481917604040653,0.32553206308910304
sequence_v4,50,43,normal_staggered,profile_poisoning_chain,3,0.16666666666666666,0.6097207014327494,0.36284515510312976
sequence_v4,50,43,normal_staggered,profile_poisoning_chain,4,0.3333333333333333,0.7371681348059983,0.4096423711122512
hardened_v3_event,50,43,normal_nat_burst,stealth_mimicry_ato,1,0.0,0.2591666666666667,0.26255666828691654
hardened_v3_event,50,43,normal_nat_burst,stealth_mimicry_ato,2,0.0,0.19000000000000003,0.2639501884210401
hardened_v3_event,50,43,normal_nat_burst,stealth_mimicry_ato,3,0.0,0.28583333333333333,0.31427832210321655
hardened_v3_event,50,43,normal_nat_burst,stealth_mimicry_ato,4,0.0,0.19583333333333333,0.3336299668926304
hardened_v3_event,50,43,normal_nat_burst,slow_credential_probe,1,0.0,0.3566666666666667,0.2821055347827551
hardened_v3_event,50,43,normal_nat_burst,slow_credential_probe,2,0.0,0.17500000000000002,0.26583646789016885
hardened_v3_event,50,43,normal_nat_burst,slow_credential_probe,3,0.0,0.39000000000000007,0.3205386662845712
hardened_v3_event,50,43,normal_nat_burst,slow_credential_probe,4,0.0,0.34,0.39581176434389304
hardened_v3_event,50,43,normal_nat_burst,session_replay_chain,1,0.0,0.24416666666666673,0.27836683915916577
hardened_v3_event,50,43,normal_nat_burst,session_replay_chain,2,0.0,0.24416666666666673,0.31585978260116804
hardened_v3_event,50,43,normal_nat_burst,session_replay_chain,3,0.0,0.28500000000000003,0.35595503965476705
hardened_v3_event,50,43,normal_nat_burst,session_replay_chain,4,0.0,0.38833333333333336,0.40333501153206736
hardened_v3_event,50,43,normal_nat_burst,gradual_exfiltration,1,0.0,0.2591666666666667,0.2676003301923517
hardened_v3_event,50,43,normal_nat_burst,gradual_exfiltration,2,0.0,0.19583333333333333,0.265549313465571
hardened_v3_event,50,43,normal_nat_burst,gradual_exfiltration,3,0.0,0.3033333333333333,0.30495650842193806
hardened_v3_event,50,43,normal_nat_burst,gradual_exfiltration,4,0.0,0.27416666666666667,0.30922644286040674
hardened_v3_event,50,43,normal_nat_burst,distributed_lateral_drift,1,0.0,0.2525,0.26258560863397157
hardened_v3_event,50,43,normal_nat_burst,distributed_lateral_drift,2,0.0,0.31000000000000005,0.264319290931219
hardened_v3_event,50,43,normal_nat_burst,distributed_lateral_drift,3,0.0,0.3275,0.27764283581508564
hardened_v3_event,50,43,normal_nat_burst,distributed_lateral_drift,4,0.0,0.30875,0.26149646146276173
hardened_v3_event,50,43,normal_nat_burst,profile_poisoning_chain,1,0.0,0.24416666666666673,0.2842061188679189
hardened_v3_event,50,43,normal_nat_burst,profile_poisoning_chain,2,0.0,0.385,0.31166489294934874
hardened_v3_event,50,43,normal_nat_burst,profile_poisoning_chain,3,0.0,0.4000000000000001,0.35223127851280256
hardened_v3_event,50,43,normal_nat_burst,profile_poisoning_chain,4,0.0,0.38500000000000006,0.39198406153953397
sequence_v4,50,43,normal_nat_burst,stealth_mimicry_ato,1,0.0,0.26993333333333336,0.26255666828691654
sequence_v4,50,43,normal_nat_burst,stealth_mimicry_ato,2,0.0,0.2575063922012389,0.2639501884210401
sequence_v4,50,43,normal_nat_burst,stealth_mimicry_ato,3,0.0,0.33112815985158967,0.31427832210321655
sequence_v4,50,43,normal_nat_burst,stealth_mimicry_ato,4,0.0,0.40046343439066207,0.3336299668926304
sequence_v4,50,43,normal_nat_burst,slow_credential_probe,1,0.0,0.37554270833333336,0.2821055347827551
sequence_v4,50,43,normal_nat_burst,slow_credential_probe,2,0.0,0.39540239326681886,0.26583646789016885
sequence_v4,50,43,normal_nat_burst,slow_credential_probe,3,0.0,0.4571729716029056,0.3205386662845712
sequence_v4,50,43,normal_nat_burst,slow_credential_probe,4,0.0,0.4790968889922869,0.39581176434389304
sequence_v4,50,43,normal_nat_burst,session_replay_chain,1,0.0,0.2649333333333334,0.27836683915916577
sequence_v4,50,43,normal_nat_burst,session_replay_chain,2,0.0,0.42460087024954074,0.31585978260116804
sequence_v4,50,43,normal_nat_burst,session_replay_chain,3,0.16666666666666666,0.6664519574382645,0.35595503965476705
sequence_v4,50,43,normal_nat_burst,session_replay_chain,4,0.9166666666666666,0.9187689094861705,0.40333501153206736
sequence_v4,50,43,normal_nat_burst,gradual_exfiltration,1,0.0,0.26993333333333336,0.2676003301923517
sequence_v4,50,43,normal_nat_burst,gradual_exfiltration,2,0.0,0.26366951720123893,0.265549313465571
sequence_v4,50,43,normal_nat_burst,gradual_exfiltration,3,0.0,0.33165856653369213,0.30495650842193806
sequence_v4,50,43,normal_nat_burst,gradual_exfiltration,4,0.0,0.4332553869436941,0.30922644286040674
sequence_v4,50,43,normal_nat_burst,distributed_lateral_drift,1,0.0,0.27845,0.26258560863397157
sequence_v4,50,43,normal_nat_burst,distributed_lateral_drift,2,0.0,0.3249397933011754,0.264319290931219
sequence_v4,50,43,normal_nat_burst,distributed_lateral_drift,3,0.0,0.3539063866621275,0.27764283581508564
sequence_v4,50,43,normal_nat_burst,distributed_lateral_drift,4,0.0,0.3545082574611871,0.26149646146276173
sequence_v4,50,43,normal_nat_burst,profile_poisoning_chain,1,0.0,0.28820062499999993,0.2842061188679189
sequence_v4,50,43,normal_nat_burst,profile_poisoning_chain,2,0.0,0.4717903865797884,0.31166489294934874
sequence_v4,50,43,normal_nat_burst,profile_poisoning_chain,3,0.16666666666666666,0.5829266535257875,0.35223127851280256
sequence_v4,50,43,normal_nat_burst,profile_poisoning_chain,4,0.25,0.7165155451457075,0.39198406153953397
hardened_v3_event,50,44,normal_staggered,stealth_mimicry_ato,1,0.0,0.2183333333333333,0.2666559836240222
hardened_v3_event,50,44,normal_staggered,stealth_mimicry_ato,2,0.0,0.18500000000000003,0.2821241090189576
hardened_v3_event,50,44,normal_staggered,stealth_mimicry_ato,3,0.0,0.25166666666666665,0.32248835080153304
hardened_v3_event,50,44,normal_staggered,stealth_mimicry_ato,4,0.0,0.1591666666666667,0.35501576477280555
hardened_v3_event,50,44,normal_staggered,slow_credential_probe,1,0.0,0.3233333333333333,0.2892310737969614
hardened_v3_event,50,44,normal_staggered,slow_credential_probe,2,0.0,0.17833333333333334,0.28480293599734535
hardened_v3_event,50,44,normal_staggered,slow_credential_probe,3,0.0,0.36166666666666664,0.3284596826727234
hardened_v3_event,50,44,normal_staggered,slow_credential_probe,4,0.0,0.31,0.41460361260025197
hardened_v3_event,50,44,normal_staggered,session_replay_chain,1,0.0,0.09166666666666667,0.2791406359920444
hardened_v3_event,50,44,normal_staggered,session_replay_chain,2,0.0,0.09166666666666667,0.3129259132333409
hardened_v3_event,50,44,normal_staggered,session_replay_chain,3,0.0,0.13833333333333336,0.35750862562973706
hardened_v3_event,50,44,normal_staggered,session_replay_chain,4,0.0,0.2416666666666666,0.40635144645294147
hardened_v3_event,50,44,normal_staggered,gradual_exfiltration,1,0.0,0.2183333333333333,0.27465529152747664
hardened_v3_event,50,44,normal_staggered,gradual_exfiltration,2,0.0,0.18500000000000003,0.2884745897322745
hardened_v3_event,50,44,normal_staggered,gradual_exfiltration,3,0.0,0.2808333333333333,0.3151068999812771
hardened_v3_event,50,44,normal_staggered,gradual_exfiltration,4,0.0,0.19999999999999998,0.3302054846832836
hardened_v3_event,50,44,normal_staggered,distributed_lateral_drift,1,0.0,0.2875,0.2806475138576129
hardened_v3_event,50,44,normal_staggered,distributed_lateral_drift,2,0.0,0.29000000000000004,0.2789804468564951
hardened_v3_event,50,44,normal_staggered,distributed_lateral_drift,3,0.0,0.31,0.27945820929178067
hardened_v3_event,50,44,normal_staggered,distributed_lateral_drift,4,0.0,0.25375000000000003,0.2778676617482484
hardened_v3_event,50,44,normal_staggered,profile_poisoning_chain,1,0.0,0.09166666666666667,0.28361656217524106
hardened_v3_event,50,44,normal_staggered,profile_poisoning_chain,2,0.0,0.31333333333333335,0.32209066332770153
hardened_v3_event,50,44,normal_staggered,profile_poisoning_chain,3,0.0,0.335,0.3603385325695237
hardened_v3_event,50,44,normal_staggered,profile_poisoning_chain,4,0.0,0.37166666666666676,0.406499226499712
sequence_v4,50,44,normal_staggered,stealth_mimicry_ato,1,0.0,0.24410000000000007,0.2666559836240222
sequence_v4,50,44,normal_staggered,stealth_mimicry_ato,2,0.0,0.25195107372260855,0.2821241090189576
sequence_v4,50,44,normal_staggered,stealth_mimicry_ato,3,0.0,0.3152511965632685,0.32248835080153304
sequence_v4,50,44,normal_staggered,stealth_mimicry_ato,4,0.0,0.3833183207638952,0.35501576477280555
sequence_v4,50,44,normal_staggered,slow_credential_probe,1,0.0,0.35724979166666665,0.2892310737969614
sequence_v4,50,44,normal_staggered,slow_credential_probe,2,0.0,0.3770335143233707,0.28480293599734535
sequence_v4,50,44,normal_staggered,slow_credential_probe,3,0.0,0.4357008986415003,0.3284596826727234
sequence_v4,50,44,normal_staggered,slow_credential_probe,4,0.0,0.4608893269677299,0.41460361260025197
sequence_v4,50,44,normal_staggered,session_replay_chain,1,0.0,0.22230000000000005,0.2791406359920444
sequence_v4,50,44,normal_staggered,session_replay_chain,2,0.0,0.4075445156482282,0.3129259132333409
sequence_v4,50,44,normal_staggered,session_replay_chain,3,0.0,0.6435190007201724,0.35750862562973706
sequence_v4,50,44,normal_staggered,session_replay_chain,4,0.9166666666666666,0.9098174766814147,0.40635144645294147
sequence_v4,50,44,normal_staggered,gradual_exfiltration,1,0.0,0.24410000000000007,0.27465529152747664
sequence_v4,50,44,normal_staggered,gradual_exfiltration,2,0.0,0.25195107372260855,0.2884745897322745
sequence_v4,50,44,normal_staggered,gradual_exfiltration,3,0.0,0.3193143215632685,0.3151068999812771
sequence_v4,50,44,normal_staggered,gradual_exfiltration,4,0.0,0.42756868811139476,0.3302054846832836
sequence_v4,50,44,normal_staggered,distributed_lateral_drift,1,0.0,0.2998,0.2806475138576129
sequence_v4,50,44,normal_staggered,distributed_lateral_drift,2,0.0,0.3211363459911772,0.2789804468564951
sequence_v4,50,44,normal_staggered,distributed_lateral_drift,3,0.0,0.3348526678593644,0.27945820929178067
sequence_v4,50,44,normal_staggered,distributed_lateral_drift,4,0.0,0.3562230024243571,0.2778676617482484
sequence_v4,50,44,normal_staggered,profile_poisoning_chain,1,0.0,0.27785,0.28361656217524106
sequence_v4,50,44,normal_staggered,profile_poisoning_chain,2,0.0,0.42230924639386297,0.32209066332770153
sequence_v4,50,44,normal_staggered,profile_poisoning_chain,3,0.08333333333333333,0.5408539955868398,0.3603385325695237
sequence_v4,50,44,normal_staggered,profile_poisoning_chain,4,0.16666666666666666,0.6538969867173167,0.406499226499712
hardened_v3_event,50,44,normal_nat_burst,stealth_mimicry_ato,1,0.0,0.25166666666666676,0.27037657187073566
hardened_v3_event,50,44,normal_nat_burst,stealth_mimicry_ato,2,0.0,0.20166666666666666,0.2750290435070395
hardened_v3_event,50,44,normal_nat_burst,stealth_mimicry_ato,3,0.0,0.2916666666666666,0.3239366704714853
hardened_v3_event,50,44,normal_nat_burst,stealth_mimicry_ato,4,0.0,0.21666666666666665,0.34607610812042094
hardened_v3_event,50,44,normal_nat_burst,slow_credential_probe,1,0.0,0.36166666666666664,0.29247769488888786
hardened_v3_event,50,44,normal_nat_burst,slow_credential_probe,2,0.0,0.18166666666666664,0.2769923735221186
hardened_v3_event,50,44,normal_nat_burst,slow_credential_probe,3,0.0,0.395,0.32989808473068466
hardened_v3_event,50,44,normal_nat_burst,slow_credential_probe,4,0.0,0.3666666666666667,0.4047318224991853
hardened_v3_event,50,44,normal_nat_burst,session_replay_chain,1,0.0,0.23666666666666672,0.2882948067447699
hardened_v3_event,50,44,normal_nat_burst,session_replay_chain,2,0.0,0.23666666666666672,0.3216071252449681
hardened_v3_event,50,44,normal_nat_burst,session_replay_chain,3,0.0,0.2833333333333334,0.3642748408531628
hardened_v3_event,50,44,normal_nat_burst,session_replay_chain,4,0.0,0.3866666666666667,0.4111048377081623
hardened_v3_event,50,44,normal_nat_burst,gradual_exfiltration,1,0.0,0.25166666666666676,0.2772641600397334
hardened_v3_event,50,44,normal_nat_burst,gradual_exfiltration,2,0.0,0.20166666666666666,0.2787099955255691
hardened_v3_event,50,44,normal_nat_burst,gradual_exfiltration,3,0.0,0.30916666666666665,0.31417705924155587
hardened_v3_event,50,44,normal_nat_burst,gradual_exfiltration,4,0.0,0.24583333333333332,0.31816127482039075
hardened_v3_event,50,44,normal_nat_burst,distributed_lateral_drift,1,0.0,0.28,0.2757883079814239
hardened_v3_event,50,44,normal_nat_burst,distributed_lateral_drift,2,0.0,0.3075,0.27129314849653297
hardened_v3_event,50,44,normal_nat_burst,distributed_lateral_drift,3,0.0,0.325,0.28228729658208274
hardened_v3_event,50,44,normal_nat_burst,distributed_lateral_drift,4,0.0,0.28500000000000003,0.2680787678449096
hardened_v3_event,50,44,normal_nat_burst,profile_poisoning_chain,1,0.0,0.23666666666666672,0.2921870863058078
hardened_v3_event,50,44,normal_nat_burst,profile_poisoning_chain,2,0.0,0.3966666666666667,0.32347441266229965
hardened_v3_event,50,44,normal_nat_burst,profile_poisoning_chain,3,0.0,0.4116666666666667,0.35896778657441225
hardened_v3_event,50,44,normal_nat_burst,profile_poisoning_chain,4,0.0,0.3966666666666668,0.4038293191615993
sequence_v4,50,44,normal_nat_burst,stealth_mimicry_ato,1,0.0,0.2616666666666667,0.27037657187073566
sequence_v4,50,44,normal_nat_burst,stealth_mimicry_ato,2,0.0,0.2634796338698646,0.2750290435070395
sequence_v4,50,44,normal_nat_burst,stealth_mimicry_ato,3,0.0,0.3279074824861706,0.3239366704714853
sequence_v4,50,44,normal_nat_burst,stealth_mimicry_ato,4,0.0,0.3933170733144992,0.34607610812042094
sequence_v4,50,44,normal_nat_burst,slow_credential_probe,1,0.0,0.3755229166666667,0.29247769488888786
sequence_v4,50,44,normal_nat_burst,slow_credential_probe,2,0.0,0.3885358286392003,0.2769923735221186
sequence_v4,50,44,normal_nat_burst,slow_credential_probe,3,0.0,0.4581195704126446,0.32989808473068466
sequence_v4,50,44,normal_nat_burst,slow_credential_probe,4,0.0,0.4737145626478494,0.4047318224991853
sequence_v4,50,44,normal_nat_burst,session_replay_chain,1,0.0,0.25666666666666677,0.2882948067447699
sequence_v4,50,44,normal_nat_burst,session_replay_chain,2,0.0,0.423377418653666,0.3216071252449681
sequence_v4,50,44,normal_nat_burst,session_replay_chain,3,0.25,0.6699910465133381,0.3642748408531628
sequence_v4,50,44,normal_nat_burst,session_replay_chain,4,0.9166666666666666,0.9107366548152065,0.4111048377081623
sequence_v4,50,44,normal_nat_burst,gradual_exfiltration,1,0.0,0.2616666666666667,0.2772641600397334
sequence_v4,50,44,normal_nat_burst,gradual_exfiltration,2,0.0,0.2634796338698646,0.2787099955255691
sequence_v4,50,44,normal_nat_burst,gradual_exfiltration,3,0.0,0.3234158158195038,0.31417705924155587
sequence_v4,50,44,normal_nat_burst,gradual_exfiltration,4,0.0,0.38822659628361467,0.31816127482039075
sequence_v4,50,44,normal_nat_burst,distributed_lateral_drift,1,0.0,0.3048,0.2757883079814239
sequence_v4,50,44,normal_nat_burst,distributed_lateral_drift,2,0.0,0.31887739948654503,0.27129314849653297
sequence_v4,50,44,normal_nat_burst,distributed_lateral_drift,3,0.0,0.3404332354369365,0.28228729658208274
sequence_v4,50,44,normal_nat_burst,distributed_lateral_drift,4,0.0,0.35016488337934526,0.2680787678449096
sequence_v4,50,44,normal_nat_burst,profile_poisoning_chain,1,0.0,0.2920791666666666,0.2921870863058078
sequence_v4,50,44,normal_nat_burst,profile_poisoning_chain,2,0.0,0.4687822916666667,0.32347441266229965
sequence_v4,50,44,normal_nat_burst,profile_poisoning_chain,3,0.08333333333333333,0.5783778099938441,0.35896778657441225
sequence_v4,50,44,normal_nat_burst,profile_poisoning_chain,4,0.25,0.7171993248275564,0.4038293191615993
hardened_v3_event,50,45,normal_staggered,stealth_mimicry_ato,1,0.0,0.2525,0.26883029777710055
hardened_v3_event,50,45,normal_staggered,stealth_mimicry_ato,2,0.0,0.16333333333333336,0.28425197382624134
hardened_v3_event,50,45,normal_staggered,stealth_mimicry_ato,3,0.0,0.2291666666666667,0.3183542113158559
hardened_v3_event,50,45,normal_staggered,stealth_mimicry_ato,4,0.0,0.25666666666666665,0.3568493039618737
hardened_v3_event,50,45,normal_staggered,slow_credential_probe,1,0.0,0.33749999999999997,0.2894356922784487
hardened_v3_event,50,45,normal_staggered,slow_credential_probe,2,0.0,0.16666666666666666,0.28733001891024446
hardened_v3_event,50,45,normal_staggered,slow_credential_probe,3,0.0,0.3400000000000001,0.3281090434736707
hardened_v3_event,50,45,normal_staggered,slow_credential_probe,4,0.0,0.395,0.4213348162937875
hardened_v3_event,50,45,normal_staggered,session_replay_chain,1,0.0,0.09000000000000001,0.2782738307991085
hardened_v3_event,50,45,normal_staggered,session_replay_chain,2,0.0,0.09000000000000001,0.31577798133773266
hardened_v3_event,50,45,normal_staggered,session_replay_chain,3,0.0,0.125,0.3572885725777934
hardened_v3_event,50,45,normal_staggered,session_replay_chain,4,0.08333333333333333,0.24833333333333332,0.40669372418382665
hardened_v3_event,50,45,normal_staggered,gradual_exfiltration,1,0.0,0.2525,0.2743884520591164
hardened_v3_event,50,45,normal_staggered,gradual_exfiltration,2,0.0,0.16333333333333336,0.2863355366947412
hardened_v3_event,50,45,normal_staggered,gradual_exfiltration,3,0.0,0.25833333333333336,0.3100606018098038
hardened_v3_event,50,45,normal_staggered,gradual_exfiltration,4,0.0,0.32250000000000006,0.3342917950856276
hardened_v3_event,50,45,normal_staggered,distributed_lateral_drift,1,0.0,0.2225,0.2748998633853065
hardened_v3_event,50,45,normal_staggered,distributed_lateral_drift,2,0.0,0.3125,0.2796550153060261
hardened_v3_event,50,45,normal_staggered,distributed_lateral_drift,3,0.0,0.25375000000000003,0.27996252679678496
hardened_v3_event,50,45,normal_staggered,distributed_lateral_drift,4,0.0,0.33375000000000005,0.2790370909536203
hardened_v3_event,50,45,normal_staggered,profile_poisoning_chain,1,0.0,0.09000000000000001,0.28284613280847387
hardened_v3_event,50,45,normal_staggered,profile_poisoning_chain,2,0.0,0.3283333333333333,0.3189122115064849
hardened_v3_event,50,45,normal_staggered,profile_poisoning_chain,3,0.0,0.38166666666666665,0.359142720201501
hardened_v3_event,50,45,normal_staggered,profile_poisoning_chain,4,0.0,0.4033333333333333,0.4067598760587232
sequence_v4,50,45,normal_staggered,stealth_mimicry_ato,1,0.0,0.2790333333333334,0.26883029777710055
sequence_v4,50,45,normal_staggered,stealth_mimicry_ato,2,0.0,0.2580124113368294,0.28425197382624134
sequence_v4,50,45,normal_staggered,stealth_mimicry_ato,3,0.0,0.343552516351498,0.3183542113158559
sequence_v4,50,45,normal_staggered,stealth_mimicry_ato,4,0.0,0.4222100312464476,0.3568493039618737
sequence_v4,50,45,normal_staggered,slow_credential_probe,1,0.0,0.3811129166666667,0.2894356922784487
sequence_v4,50,45,normal_staggered,slow_credential_probe,2,0.0,0.4132013372242072,0.28733001891024446
sequence_v4,50,45,normal_staggered,slow_credential_probe,3,0.0,0.46428159835201094,0.3281090434736707
sequence_v4,50,45,normal_staggered,slow_credential_probe,4,0.0,0.5107986821678098,0.4213348162937875
sequence_v4,50,45,normal_staggered,session_replay_chain,1,0.0,0.22306666666666672,0.2782738307991085
sequence_v4,50,45,normal_staggered,session_replay_chain,2,0.0,0.4190593541976375,0.31577798133773266
sequence_v4,50,45,normal_staggered,session_replay_chain,3,0.08333333333333333,0.6488232726606565,0.3572885725777934
sequence_v4,50,45,normal_staggered,session_replay_chain,4,0.8333333333333334,0.9076397143355086,0.40669372418382665
sequence_v4,50,45,normal_staggered,gradual_exfiltration,1,0.0,0.2790333333333334,0.2743884520591164
sequence_v4,50,45,normal_staggered,gradual_exfiltration,2,0.0,0.2580124113368294,0.2863355366947412
sequence_v4,50,45,normal_staggered,gradual_exfiltration,3,0.0,0.330990641351498,0.3100606018098038
sequence_v4,50,45,normal_staggered,gradual_exfiltration,4,0.0,0.4653558482956388,0.3342917950856276
sequence_v4,50,45,normal_staggered,distributed_lateral_drift,1,0.0,0.2896,0.2748998633853065
sequence_v4,50,45,normal_staggered,distributed_lateral_drift,2,0.0,0.3495437998564351,0.2796550153060261
sequence_v4,50,45,normal_staggered,distributed_lateral_drift,3,0.0,0.3575757643536783,0.27996252679678496
sequence_v4,50,45,normal_staggered,distributed_lateral_drift,4,0.0,0.38322052886032953,0.2790370909536203
sequence_v4,50,45,normal_staggered,profile_poisoning_chain,1,0.0,0.28361666666666663,0.28284613280847387
sequence_v4,50,45,normal_staggered,profile_poisoning_chain,2,0.0,0.48153500460623017,0.3189122115064849
sequence_v4,50,45,normal_staggered,profile_poisoning_chain,3,0.08333333333333333,0.6037546722763938,0.359142720201501
sequence_v4,50,45,normal_staggered,profile_poisoning_chain,4,0.08333333333333333,0.6973839301220849,0.4067598760587232
hardened_v3_event,50,45,normal_nat_burst,stealth_mimicry_ato,1,0.0,0.2608333333333333,0.26307329738753554
hardened_v3_event,50,45,normal_nat_burst,stealth_mimicry_ato,2,0.0,0.215,0.2698175862524092
hardened_v3_event,50,45,normal_nat_burst,stealth_mimicry_ato,3,0.0,0.28750000000000003,0.315838503474877
hardened_v3_event,50,45,normal_nat_burst,stealth_mimicry_ato,4,0.0,0.22083333333333335,0.33855585805587723
hardened_v3_event,50,45,normal_nat_burst,slow_credential_probe,1,0.0,0.35833333333333334,0.28410959639427946
hardened_v3_event,50,45,normal_nat_burst,slow_credential_probe,2,0.0,0.21166666666666664,0.27205803646022725
hardened_v3_event,50,45,normal_nat_burst,slow_credential_probe,3,0.0,0.3983333333333334,0.32495214343176465
hardened_v3_event,50,45,normal_nat_burst,slow_credential_probe,4,0.0,0.365,0.4038887346176314
hardened_v3_event,50,45,normal_nat_burst,session_replay_chain,1,0.0,0.24,0.2795882301077419
hardened_v3_event,50,45,normal_nat_burst,session_replay_chain,2,0.0,0.24,0.31700915103872446
hardened_v3_event,50,45,normal_nat_burst,session_replay_chain,3,0.0,0.30583333333333335,0.35924519910949365
hardened_v3_event,50,45,normal_nat_burst,session_replay_chain,4,0.0,0.38999999999999996,0.40911079841951903
hardened_v3_event,50,45,normal_nat_burst,gradual_exfiltration,1,0.0,0.2608333333333333,0.2694130182629464
hardened_v3_event,50,45,normal_nat_burst,gradual_exfiltration,2,0.0,0.22083333333333335,0.27259872563375137
hardened_v3_event,50,45,normal_nat_burst,gradual_exfiltration,3,0.0,0.3466666666666667,0.3081217650892056
hardened_v3_event,50,45,normal_nat_burst,gradual_exfiltration,4,0.0,0.2991666666666667,0.31594184860052593
hardened_v3_event,50,45,normal_nat_burst,distributed_lateral_drift,1,0.0,0.27,0.262054597231567
hardened_v3_event,50,45,normal_nat_burst,distributed_lateral_drift,2,0.0,0.30375,0.2653227286394362
hardened_v3_event,50,45,normal_nat_burst,distributed_lateral_drift,3,0.0,0.325,0.2743775771911134
hardened_v3_event,50,45,normal_nat_burst,distributed_lateral_drift,4,0.0,0.29875,0.26333546846276484
hardened_v3_event,50,45,normal_nat_burst,profile_poisoning_chain,1,0.0,0.24,0.28469271950374925
hardened_v3_event,50,45,normal_nat_burst,profile_poisoning_chain,2,0.0,0.3866666666666667,0.31361006568624195
hardened_v3_event,50,45,normal_nat_burst,profile_poisoning_chain,3,0.0,0.40166666666666667,0.35147886185651417
hardened_v3_event,50,45,normal_nat_burst,profile_poisoning_chain,4,0.0,0.3866666666666667,0.395905537054815
sequence_v4,50,45,normal_nat_burst,stealth_mimicry_ato,1,0.0,0.2716,0.26307329738753554
sequence_v4,50,45,normal_nat_burst,stealth_mimicry_ato,2,0.0,0.2630701847896438,0.2698175862524092
sequence_v4,50,45,normal_nat_burst,stealth_mimicry_ato,3,0.0,0.3318594456767354,0.315838503474877
sequence_v4,50,45,normal_nat_burst,stealth_mimicry_ato,4,0.0,0.4001882210053833,0.33855585805587723
sequence_v4,50,45,normal_nat_burst,slow_credential_probe,1,0.0,0.37633562500000006,0.28410959639427946
sequence_v4,50,45,normal_nat_burst,slow_credential_probe,2,0.0,0.4069779854732843,0.27205803646022725
sequence_v4,50,45,normal_nat_burst,slow_credential_probe,3,0.0,0.46416815385374366,0.32495214343176465
sequence_v4,50,45,normal_nat_burst,slow_credential_probe,4,0.0,0.49007627609621146,0.4038887346176314
sequence_v4,50,45,normal_nat_burst,session_replay_chain,1,0.0,0.26076666666666665,0.2795882301077419
sequence_v4,50,45,normal_nat_burst,session_replay_chain,2,0.0,0.4138776768504033,0.31700915103872446
sequence_v4,50,45,normal_nat_burst,session_replay_chain,3,0.25,0.668279402370772,0.35924519910949365
sequence_v4,50,45,normal_nat_burst,session_replay_chain,4,1.0,0.9409773268207634,0.40911079841951903
sequence_v4,50,45,normal_nat_burst,gradual_exfiltration,1,0.0,0.2716,0.2694130182629464
sequence_v4,50,45,normal_nat_burst,gradual_exfiltration,2,0.0,0.26895168548663856,0.27259872563375137
sequence_v4,50,45,normal_nat_burst,gradual_exfiltration,3,0.0,0.37600469637373,0.3081217650892056
sequence_v4,50,45,normal_nat_burst,gradual_exfiltration,4,0.0,0.4967478588431155,0.31594184860052593
sequence_v4,50,45,normal_nat_burst,distributed_lateral_drift,1,0.0,0.29480000000000006,0.262054597231567
sequence_v4,50,45,normal_nat_burst,distributed_lateral_drift,2,0.0,0.3521690723850106,0.2653227286394362
sequence_v4,50,45,normal_nat_burst,distributed_lateral_drift,3,0.0,0.3435740328763711,0.2743775771911134
sequence_v4,50,45,normal_nat_burst,distributed_lateral_drift,4,0.0,0.40376468373031815,0.26333546846276484
sequence_v4,50,45,normal_nat_burst,profile_poisoning_chain,1,0.0,0.2837041666666666,0.28469271950374925
sequence_v4,50,45,normal_nat_burst,profile_poisoning_chain,2,0.0,0.4710482016968362,0.31361006568624195
sequence_v4,50,45,normal_nat_burst,profile_poisoning_chain,3,0.08333333333333333,0.5521371002126282,0.35147886185651417
sequence_v4,50,45,normal_nat_burst,profile_poisoning_chain,4,0.25,0.715534599731022,0.395905537054815
hardened_v3_event,50,46,normal_staggered,stealth_mimicry_ato,1,0.0,0.24583333333333335,0.27100346158147065
hardened_v3_event,50,46,normal_staggered,stealth_mimicry_ato,2,0.0,0.25166666666666665,0.28958998888191706
